constructorResultsId,raceId,constructorId,points,date,constructor_results_rownum
10364,733,176,0.0,1962-07-21 00:00:00,constructor_results_8189
10363,733,6,0.0,1962-07-21 00:00:00,constructor_results_8190
10362,733,99,0.0,1962-07-21 00:00:00,constructor_results_8191
10361,733,95,0.0,1962-07-21 00:00:00,constructor_results_8192
10360,733,66,3.0,1962-07-21 00:00:00,constructor_results_8193
10373,734,34,0.0,1962-08-05 00:00:00,constructor_results_8194
10372,734,100,0.0,1962-08-05 00:00:00,constructor_results_8195
10371,734,6,1.0,1962-08-05 00:00:00,constructor_results_8196
10370,734,170,2.0,1962-08-05 00:00:00,constructor_results_8197
10369,734,172,3.0,1962-08-05 00:00:00,constructor_results_8198
10368,734,95,4.0,1962-08-05 00:00:00,constructor_results_8199
10384,735,97,0.0,1962-09-16 00:00:00,constructor_results_8200
10383,735,99,0.0,1962-09-16 00:00:00,constructor_results_8201
10382,735,26,0.0,1962-09-16 00:00:00,constructor_results_8202
10381,735,176,0.0,1962-09-16 00:00:00,constructor_results_8203
10380,735,172,0.0,1962-09-16 00:00:00,constructor_results_8204
10379,735,95,1.0,1962-09-16 00:00:00,constructor_results_8205
10393,736,176,1.0,1962-10-07 00:00:00,constructor_results_8206
10392,736,95,2.0,1962-10-07 00:00:00,constructor_results_8207
10391,736,34,3.0,1962-10-07 00:00:00,constructor_results_8208
10390,736,170,4.0,1962-10-07 00:00:00,constructor_results_8209
10401,737,26,0.0,1962-12-29 00:00:00,constructor_results_8210
10400,737,89,0.0,1962-12-29 00:00:00,constructor_results_8211
10399,737,95,0.0,1962-12-29 00:00:00,constructor_results_8212
10398,737,172,2.0,1962-12-29 00:00:00,constructor_results_8213
10397,737,34,3.0,1962-12-29 00:00:00,constructor_results_8214
10219,741,101,0.0,1961-07-02 00:00:00,constructor_results_8215
10199,738,99,0.0,1961-05-14 00:00:00,constructor_results_8216
10198,738,66,0.0,1961-05-14 00:00:00,constructor_results_8217
10197,738,167,0.0,1961-05-14 00:00:00,constructor_results_8218
10196,738,170,1.0,1961-05-14 00:00:00,constructor_results_8219
10210,740,167,0.0,1961-06-18 00:00:00,constructor_results_8220
10204,739,95,0.0,1961-05-22 00:00:00,constructor_results_8221
10203,739,66,0.0,1961-05-22 00:00:00,constructor_results_8222
10201,739,172,4.0,1961-05-22 00:00:00,constructor_results_8223
10209,740,66,0.0,1961-06-18 00:00:00,constructor_results_8224
10208,740,172,0.0,1961-06-18 00:00:00,constructor_results_8225
10207,740,95,1.0,1961-06-18 00:00:00,constructor_results_8226
10218,741,99,0.0,1961-07-02 00:00:00,constructor_results_8227
10217,741,174,0.0,1961-07-02 00:00:00,constructor_results_8228
10216,741,167,0.0,1961-07-02 00:00:00,constructor_results_8229
10215,741,66,1.0,1961-07-02 00:00:00,constructor_results_8230
10212,741,95,6.0,1961-07-02 00:00:00,constructor_results_8231
10327,729,66,9.0,1962-05-20 00:00:00,constructor_results_8232
10246,744,99,0.0,1961-09-10 00:00:00,constructor_results_8233
10228,742,99,0.0,1961-07-15 00:00:00,constructor_results_8234
10227,742,102,0.0,1961-07-15 00:00:00,constructor_results_8235
10222,742,95,2.0,1961-07-15 00:00:00,constructor_results_8236
10235,743,103,0.0,1961-08-06 00:00:00,constructor_results_8237
10234,743,66,0.0,1961-08-06 00:00:00,constructor_results_8238
10233,743,167,0.0,1961-08-06 00:00:00,constructor_results_8239
10232,743,95,0.0,1961-08-06 00:00:00,constructor_results_8240
10245,744,174,0.0,1961-09-10 00:00:00,constructor_results_8241
10244,744,101,0.0,1961-09-10 00:00:00,constructor_results_8242
10243,744,175,0.0,1961-09-10 00:00:00,constructor_results_8243
10242,744,173,0.0,1961-09-10 00:00:00,constructor_results_8244
10241,744,172,0.0,1961-09-10 00:00:00,constructor_results_8245
10240,744,167,0.0,1961-09-10 00:00:00,constructor_results_8246
10250,745,170,3.0,1961-10-08 00:00:00,constructor_results_8247
10249,745,66,4.0,1961-10-08 00:00:00,constructor_results_8248
10248,745,95,6.0,1961-10-08 00:00:00,constructor_results_8249
10247,745,172,9.0,1961-10-08 00:00:00,constructor_results_8250
10028,749,117,0.0,1960-06-06 00:00:00,constructor_results_8251
10027,749,167,0.0,1960-06-06 00:00:00,constructor_results_8252
10026,749,6,2.0,1960-06-06 00:00:00,constructor_results_8253
10025,749,66,4.0,1960-06-06 00:00:00,constructor_results_8254
10024,749,32,6.0,1960-06-06 00:00:00,constructor_results_8255
10023,749,170,8.0,1960-06-06 00:00:00,constructor_results_8256
9903,757,115,0.0,1959-05-30 00:00:00,constructor_results_8257
9902,757,109,0.0,1959-05-30 00:00:00,constructor_results_8258
9901,757,121,0.0,1959-05-30 00:00:00,constructor_results_8259
9893,756,105,0.0,1959-05-10 00:00:00,constructor_results_8260
9900,757,120,0.0,1959-05-30 00:00:00,constructor_results_8261
9899,757,119,0.0,1959-05-30 00:00:00,constructor_results_8262
9898,757,114,0.0,1959-05-30 00:00:00,constructor_results_8263
10010,747,101,0.0,1960-05-29 00:00:00,constructor_results_8264
10009,747,167,0.0,1960-05-29 00:00:00,constructor_results_8265
10008,747,66,2.0,1960-05-29 00:00:00,constructor_results_8266
10007,747,6,4.0,1960-05-29 00:00:00,constructor_results_8267
10006,747,170,6.0,1960-05-29 00:00:00,constructor_results_8268
10005,747,32,8.0,1960-05-29 00:00:00,constructor_results_8269
10003,746,104,0.0,1960-02-07 00:00:00,constructor_results_8270
10002,746,66,0.0,1960-02-07 00:00:00,constructor_results_8271
10001,746,32,1.0,1960-02-07 00:00:00,constructor_results_8272
10000,746,167,3.0,1960-02-07 00:00:00,constructor_results_8273
9999,746,6,8.0,1960-02-07 00:00:00,constructor_results_8274
9998,746,170,8.0,1960-02-07 00:00:00,constructor_results_8275
9886,764,105,0.0,1959-12-12 00:00:00,constructor_results_8276
9885,764,125,0.0,1959-12-12 00:00:00,constructor_results_8277
9884,764,169,0.0,1959-12-12 00:00:00,constructor_results_8278
9883,764,124,0.0,1959-12-12 00:00:00,constructor_results_8279
9882,764,168,0.0,1959-12-12 00:00:00,constructor_results_8280
9881,764,113,0.0,1959-12-12 00:00:00,constructor_results_8281
9880,764,167,0.0,1959-12-12 00:00:00,constructor_results_8282
9879,764,95,0.0,1959-12-12 00:00:00,constructor_results_8283
9904,757,122,0.0,1959-05-30 00:00:00,constructor_results_8284
9875,763,32,0.0,1959-09-13 00:00:00,constructor_results_8285
9874,763,105,0.0,1959-09-13 00:00:00,constructor_results_8286
9873,763,167,0.0,1959-09-13 00:00:00,constructor_results_8287
9871,763,66,0.0,1959-09-13 00:00:00,constructor_results_8288
9872,763,117,0.0,1959-09-13 00:00:00,constructor_results_8289
9937,762,32,0.0,1959-08-23 00:00:00,constructor_results_8290
9936,762,167,0.0,1959-08-23 00:00:00,constructor_results_8291
9935,762,117,0.0,1959-08-23 00:00:00,constructor_results_8292
9933,762,6,4.0,1959-08-23 00:00:00,constructor_results_8293
9931,761,32,0.0,1959-08-02 00:00:00,constructor_results_8294
9930,761,167,0.0,1959-08-02 00:00:00,constructor_results_8295
9928,761,170,3.0,1959-08-02 00:00:00,constructor_results_8296
9916,759,32,0.0,1959-07-05 00:00:00,constructor_results_8297
9926,760,123,0.0,1959-07-18 00:00:00,constructor_results_8298
9925,760,118,0.0,1959-07-18 00:00:00,constructor_results_8299
9924,760,101,0.0,1959-07-18 00:00:00,constructor_results_8300
9923,760,167,0.0,1959-07-18 00:00:00,constructor_results_8301
9922,760,105,0.0,1959-07-18 00:00:00,constructor_results_8302
9921,760,169,0.0,1959-07-18 00:00:00,constructor_results_8303
9920,760,32,0.0,1959-07-18 00:00:00,constructor_results_8304
9915,759,167,0.0,1959-07-05 00:00:00,constructor_results_8305
9914,759,105,0.0,1959-07-05 00:00:00,constructor_results_8306
10022,748,116,0.0,1960-05-30 00:00:00,constructor_results_8307
9912,759,170,4.0,1959-07-05 00:00:00,constructor_results_8308
9910,758,117,0.0,1959-05-31 00:00:00,constructor_results_8309
9909,758,95,0.0,1959-05-31 00:00:00,constructor_results_8310
9908,758,6,2.0,1959-05-31 00:00:00,constructor_results_8311
9907,758,32,3.0,1959-05-31 00:00:00,constructor_results_8312
9906,758,170,6.0,1959-05-31 00:00:00,constructor_results_8313
9905,758,66,8.0,1959-05-31 00:00:00,constructor_results_8314
9897,757,113,0.0,1959-05-30 00:00:00,constructor_results_8315
9896,757,108,3.0,1959-05-30 00:00:00,constructor_results_8316
9895,757,110,5.0,1959-05-30 00:00:00,constructor_results_8317
9929,761,66,2.0,1959-08-02 00:00:00,constructor_results_8318
9892,756,95,0.0,1959-05-10 00:00:00,constructor_results_8319
9891,756,32,0.0,1959-05-10 00:00:00,constructor_results_8320
9890,756,66,0.0,1959-05-10 00:00:00,constructor_results_8321
9889,756,167,0.0,1959-05-10 00:00:00,constructor_results_8322
9888,756,6,6.0,1959-05-10 00:00:00,constructor_results_8323
9887,756,170,8.0,1959-05-10 00:00:00,constructor_results_8324
9669,775,32,0.0,1958-10-19 00:00:00,constructor_results_8325
9668,775,87,0.0,1958-10-19 00:00:00,constructor_results_8326
9667,775,105,0.0,1958-10-19 00:00:00,constructor_results_8327
9666,775,66,5.0,1958-10-19 00:00:00,constructor_results_8328
9665,775,6,10.0,1958-10-19 00:00:00,constructor_results_8329
9664,775,118,9.0,1958-10-19 00:00:00,constructor_results_8330
9663,774,66,0.0,1958-09-07 00:00:00,constructor_results_8331
9662,774,32,0.0,1958-09-07 00:00:00,constructor_results_8332
9661,774,87,2.0,1958-09-07 00:00:00,constructor_results_8333
9660,774,105,0.0,1958-09-07 00:00:00,constructor_results_8334
9659,774,6,6.0,1958-09-07 00:00:00,constructor_results_8335
9658,774,118,8.0,1958-09-07 00:00:00,constructor_results_8336
9657,773,32,0.0,1958-08-24 00:00:00,constructor_results_8337
9656,773,105,0.0,1958-08-24 00:00:00,constructor_results_8338
9655,773,87,0.0,1958-08-24 00:00:00,constructor_results_8339
9654,773,66,3.0,1958-08-24 00:00:00,constructor_results_8340
9653,773,6,6.0,1958-08-24 00:00:00,constructor_results_8341
9652,773,118,8.0,1958-08-24 00:00:00,constructor_results_8342
9651,772,105,0.0,1958-08-03 00:00:00,constructor_results_8343
9650,772,66,0.0,1958-08-03 00:00:00,constructor_results_8344
9649,772,32,0.0,1958-08-03 00:00:00,constructor_results_8345
9648,772,95,0.0,1958-08-03 00:00:00,constructor_results_8346
9647,772,6,3.0,1958-08-03 00:00:00,constructor_results_8347
9646,772,87,6.0,1958-08-03 00:00:00,constructor_results_8348
9645,772,118,8.0,1958-08-03 00:00:00,constructor_results_8349
9644,771,125,0.0,1958-07-19 00:00:00,constructor_results_8350
9643,771,32,0.0,1958-07-19 00:00:00,constructor_results_8351
9642,771,105,0.0,1958-07-19 00:00:00,constructor_results_8352
9641,771,66,2.0,1958-07-19 00:00:00,constructor_results_8353
9640,771,118,3.0,1958-07-19 00:00:00,constructor_results_8354
9639,771,87,4.0,1958-07-19 00:00:00,constructor_results_8355
9638,771,6,8.0,1958-07-19 00:00:00,constructor_results_8356
9637,770,32,0.0,1958-07-06 00:00:00,constructor_results_8357
9636,770,66,0.0,1958-07-06 00:00:00,constructor_results_8358
9635,770,87,0.0,1958-07-06 00:00:00,constructor_results_8359
9634,770,105,3.0,1958-07-06 00:00:00,constructor_results_8360
9633,770,118,6.0,1958-07-06 00:00:00,constructor_results_8361
9632,770,6,8.0,1958-07-06 00:00:00,constructor_results_8362
9631,769,87,0.0,1958-06-15 00:00:00,constructor_results_8363
9630,769,105,0.0,1958-06-15 00:00:00,constructor_results_8364
9629,769,66,2.0,1958-06-15 00:00:00,constructor_results_8365
9628,769,32,3.0,1958-06-15 00:00:00,constructor_results_8366
9627,769,6,6.0,1958-06-15 00:00:00,constructor_results_8367
9626,769,118,8.0,1958-06-15 00:00:00,constructor_results_8368
9927,761,6,8.0,1959-08-02 00:00:00,constructor_results_8369
9919,760,117,0.0,1959-07-18 00:00:00,constructor_results_8370
9918,760,66,6.0,1959-07-18 00:00:00,constructor_results_8371
9917,760,170,8.0,1959-07-18 00:00:00,constructor_results_8372
9934,762,66,2.0,1959-08-23 00:00:00,constructor_results_8373
9618,767,95,0.0,1958-05-26 00:00:00,constructor_results_8374
9617,767,105,0.0,1958-05-26 00:00:00,constructor_results_8375
9616,767,32,0.0,1958-05-26 00:00:00,constructor_results_8376
9615,767,6,2.0,1958-05-26 00:00:00,constructor_results_8377
9614,767,87,3.0,1958-05-26 00:00:00,constructor_results_8378
9613,767,66,6.0,1958-05-26 00:00:00,constructor_results_8379
9612,767,118,8.0,1958-05-26 00:00:00,constructor_results_8380
9611,766,127,0.0,1958-05-18 00:00:00,constructor_results_8381
9610,766,125,0.0,1958-05-18 00:00:00,constructor_results_8382
9609,766,118,0.0,1958-05-18 00:00:00,constructor_results_8383
9608,766,105,0.0,1958-05-18 00:00:00,constructor_results_8384
9607,766,32,0.0,1958-05-18 00:00:00,constructor_results_8385
9606,766,66,2.0,1958-05-18 00:00:00,constructor_results_8386
9605,766,6,6.0,1958-05-18 00:00:00,constructor_results_8387
9604,766,87,8.0,1958-05-18 00:00:00,constructor_results_8388
9603,765,105,3.0,1958-01-19 00:00:00,constructor_results_8389
9602,765,6,6.0,1958-01-19 00:00:00,constructor_results_8390
9601,765,87,8.0,1958-01-19 00:00:00,constructor_results_8391
11238,687,194,0.0,1967-09-10 00:00:00,constructor_results_8392
11231,686,170,0.0,1967-08-27 00:00:00,constructor_results_8393
11230,686,189,0.0,1967-08-27 00:00:00,constructor_results_8394
11229,686,176,0.0,1967-08-27 00:00:00,constructor_results_8395
11228,686,167,0.0,1967-08-27 00:00:00,constructor_results_8396
11221,685,90,0.0,1967-08-06 00:00:00,constructor_results_8397
11220,685,82,0.0,1967-08-06 00:00:00,constructor_results_8398
11219,685,190,0.0,1967-08-06 00:00:00,constructor_results_8399
11218,685,26,0.0,1967-08-06 00:00:00,constructor_results_8400
11210,684,193,0.0,1967-07-15 00:00:00,constructor_results_8401
11209,684,190,0.0,1967-07-15 00:00:00,constructor_results_8402
11208,684,183,0.0,1967-07-15 00:00:00,constructor_results_8403
11201,683,183,0.0,1967-07-02 00:00:00,constructor_results_8404
11200,683,180,0.0,1967-07-02 00:00:00,constructor_results_8405
11199,683,190,0.0,1967-07-02 00:00:00,constructor_results_8406
11194,682,11,0.0,1967-06-18 00:00:00,constructor_results_8407
11193,682,191,0.0,1967-06-18 00:00:00,constructor_results_8408
11186,681,194,0.0,1967-06-04 00:00:00,constructor_results_8409
11185,681,190,0.0,1967-06-04 00:00:00,constructor_results_8410
11184,681,11,0.0,1967-06-04 00:00:00,constructor_results_8411
11183,681,167,0.0,1967-06-04 00:00:00,constructor_results_8412
11182,681,183,0.0,1967-06-04 00:00:00,constructor_results_8413
11176,680,189,0.0,1967-05-07 00:00:00,constructor_results_8414
11175,680,183,0.0,1967-05-07 00:00:00,constructor_results_8415
11174,680,82,0.0,1967-05-07 00:00:00,constructor_results_8416
11173,680,190,0.0,1967-05-07 00:00:00,constructor_results_8417
11172,680,11,0.0,1967-05-07 00:00:00,constructor_results_8418
11164,679,66,0.0,1967-01-02 00:00:00,constructor_results_8419
11163,679,189,0.0,1967-01-02 00:00:00,constructor_results_8420
11162,679,176,0.0,1967-01-02 00:00:00,constructor_results_8421
11161,679,184,0.0,1967-01-02 00:00:00,constructor_results_8422
11147,697,189,0.0,1966-10-02 00:00:00,constructor_results_8423
11137,696,181,0.0,1966-09-04 00:00:00,constructor_results_8424
11136,696,189,0.0,1966-09-04 00:00:00,constructor_results_8425
11135,696,190,0.0,1966-09-04 00:00:00,constructor_results_8426
11126,695,181,0.0,1966-08-07 00:00:00,constructor_results_8427
11116,694,189,0.0,1966-07-24 00:00:00,constructor_results_8428
11115,694,183,0.0,1966-07-24 00:00:00,constructor_results_8429
11107,693,91,0.0,1966-07-16 00:00:00,constructor_results_8430
11096,692,176,0.0,1966-07-03 00:00:00,constructor_results_8431
11087,691,188,0.0,1966-06-12 00:00:00,constructor_results_8432
11078,690,187,0.0,1966-05-22 00:00:00,constructor_results_8433
11077,690,183,0.0,1966-05-22 00:00:00,constructor_results_8434
11150,698,11,3.0,1966-10-23 00:00:00,constructor_results_8435
11149,698,191,6.0,1966-10-23 00:00:00,constructor_results_8436
11148,698,167,9.0,1966-10-23 00:00:00,constructor_results_8437
11141,697,172,1.0,1966-10-02 00:00:00,constructor_results_8438
11140,697,187,2.0,1966-10-02 00:00:00,constructor_results_8439
11139,697,167,6.0,1966-10-02 00:00:00,constructor_results_8440
11138,697,176,9.0,1966-10-02 00:00:00,constructor_results_8441
11130,696,176,2.0,1966-09-04 00:00:00,constructor_results_8442
11129,696,167,3.0,1966-09-04 00:00:00,constructor_results_8443
11128,696,191,4.0,1966-09-04 00:00:00,constructor_results_8444
11127,696,6,9.0,1966-09-04 00:00:00,constructor_results_8445
11120,695,6,1.0,1966-08-07 00:00:00,constructor_results_8446
11119,695,66,3.0,1966-08-07 00:00:00,constructor_results_8447
11118,695,167,6.0,1966-08-07 00:00:00,constructor_results_8448
11117,695,191,9.0,1966-08-07 00:00:00,constructor_results_8449
11110,694,172,4.0,1966-07-24 00:00:00,constructor_results_8450
11109,694,66,6.0,1966-07-24 00:00:00,constructor_results_8451
11108,694,191,9.0,1966-07-24 00:00:00,constructor_results_8452
11100,693,167,2.0,1966-07-16 00:00:00,constructor_results_8453
11099,693,172,3.0,1966-07-16 00:00:00,constructor_results_8454
11098,693,66,4.0,1966-07-16 00:00:00,constructor_results_8455
11097,693,191,15.0,1966-07-16 00:00:00,constructor_results_8456
11090,692,167,3.0,1966-07-03 00:00:00,constructor_results_8457
11089,692,6,6.0,1966-07-03 00:00:00,constructor_results_8458
11088,692,191,9.0,1966-07-03 00:00:00,constructor_results_8459
11081,691,191,3.0,1966-06-12 00:00:00,constructor_results_8460
11080,691,167,6.0,1966-06-12 00:00:00,constructor_results_8461
11079,691,6,9.0,1966-06-12 00:00:00,constructor_results_8462
11072,690,167,0.0,1966-05-22 00:00:00,constructor_results_8463
11071,690,6,6.0,1966-05-22 00:00:00,constructor_results_8464
11070,690,66,9.0,1966-05-22 00:00:00,constructor_results_8465
10982,708,170,0.0,1965-10-24 00:00:00,constructor_results_8466
10974,707,172,0.0,1965-10-03 00:00:00,constructor_results_8467
10966,706,181,0.0,1965-09-12 00:00:00,constructor_results_8468
10958,705,176,0.0,1965-08-01 00:00:00,constructor_results_8469
10951,704,170,0.0,1965-07-18 00:00:00,constructor_results_8470
10950,704,181,0.0,1965-07-18 00:00:00,constructor_results_8471
10943,703,186,0.0,1965-07-10 00:00:00,constructor_results_8472
10934,702,11,0.0,1965-06-27 00:00:00,constructor_results_8473
10933,702,176,0.0,1965-06-27 00:00:00,constructor_results_8474
10978,708,181,3.0,1965-10-24 00:00:00,constructor_results_8475
10977,708,172,4.0,1965-10-24 00:00:00,constructor_results_8476
10976,708,183,6.0,1965-10-24 00:00:00,constructor_results_8477
10975,708,11,9.0,1965-10-24 00:00:00,constructor_results_8478
10969,707,6,3.0,1965-10-03 00:00:00,constructor_results_8479
10968,707,183,6.0,1965-10-03 00:00:00,constructor_results_8480
10967,707,66,9.0,1965-10-03 00:00:00,constructor_results_8481
10960,706,183,4.0,1965-09-12 00:00:00,constructor_results_8482
10959,706,66,9.0,1965-09-12 00:00:00,constructor_results_8483
10952,705,172,9.0,1965-08-01 00:00:00,constructor_results_8484
10945,704,66,6.0,1965-07-18 00:00:00,constructor_results_8485
10944,704,172,9.0,1965-07-18 00:00:00,constructor_results_8486
10938,703,183,1.0,1965-07-10 00:00:00,constructor_results_8487
10937,703,6,4.0,1965-07-10 00:00:00,constructor_results_8488
