resultId,raceId,driverId,constructorId,number,grid,position,positionOrder,points,laps,milliseconds,fastestLap,rank,statusId,date,results_rownum
17042,701,358,170,5.0,14,11.0,11,0.0,29,,,,13,1965-06-13 00:00:00,results_17042
17043,701,376,66,27.0,17,12.0,12,0.0,29,,,,13,1965-06-13 00:00:00,results_17043
17044,701,404,176,22.0,16,13.0,13,0.0,27,,,,15,1965-06-13 00:00:00,results_17044
17045,701,370,176,23.0,13,14.0,14,0.0,26,,,,3,1965-06-13 00:00:00,results_17045
17046,701,418,66,29.0,20,,15,0.0,12,,,,48,1965-06-13 00:00:00,results_17046
17047,701,347,183,20.0,7,,16,0.0,9,,,,80,1965-06-13 00:00:00,results_17047
17048,701,405,11,11.0,11,,17,0.0,9,,,,6,1965-06-13 00:00:00,results_17048
17049,701,341,6,1.0,6,,18,0.0,5,,,,5,1965-06-13 00:00:00,results_17049
17050,701,380,181,26.0,19,,19,0.0,3,,,,80,1965-06-13 00:00:00,results_17050
17051,702,373,172,6.0,1,1.0,1,9.0,40,9698400.0,,,1,1965-06-27 00:00:00,results_17051
17052,702,328,66,12.0,2,2.0,2,6.0,40,9724700.0,,,1,1965-06-27 00:00:00,results_17052
17053,702,341,6,2.0,4,3.0,3,4.0,40,9851900.0,,,1,1965-06-27 00:00:00,results_17053
17054,702,304,183,16.0,6,4.0,4,3.0,40,9871500.0,,,1,1965-06-27 00:00:00,results_17054
17055,702,289,66,10.0,13,5.0,5,2.0,39,,,,11,1965-06-27 00:00:00,results_17055
17056,702,346,181,36.0,14,6.0,6,1.0,39,,,,11,1965-06-27 00:00:00,results_17056
17057,702,374,172,8.0,10,7.0,7,0.0,39,,,,11,1965-06-27 00:00:00,results_17057
17058,702,385,6,4.0,3,8.0,8,0.0,36,,,,3,1965-06-27 00:00:00,results_17058
17059,702,383,183,30.0,15,9.0,9,0.0,34,,,,69,1965-06-27 00:00:00,results_17059
17060,702,360,170,18.0,9,,10,0.0,23,,,,22,1965-06-27 00:00:00,results_17060
17061,702,347,183,34.0,11,,11,0.0,21,,,,91,1965-06-27 00:00:00,results_17061
17062,702,278,176,24.0,8,,12,0.0,20,,,,69,1965-06-27 00:00:00,results_17062
17063,702,404,176,22.0,17,,13,0.0,18,,,,6,1965-06-27 00:00:00,results_17063
17064,702,364,183,14.0,5,,14,0.0,16,,,,5,1965-06-27 00:00:00,results_17064
17065,702,386,11,26.0,7,,15,0.0,9,,,,80,1965-06-27 00:00:00,results_17065
17066,702,405,11,28.0,16,,16,0.0,4,,,,80,1965-06-27 00:00:00,results_17066
17067,702,358,170,20.0,12,,17,0.0,3,,,,3,1965-06-27 00:00:00,results_17067
17068,703,373,172,5.0,1,1.0,1,9.0,80,7525400.0,,,1,1965-07-10 00:00:00,results_17068
17069,703,289,66,3.0,2,2.0,2,6.0,80,7528600.0,,,1,1965-07-10 00:00:00,results_17069
17070,703,341,6,1.0,5,3.0,3,4.0,80,7553000.0,,,1,1965-07-10 00:00:00,results_17070
17071,703,374,172,6.0,6,4.0,4,3.0,80,7565000.0,,,1,1965-07-10 00:00:00,results_17071
17072,703,328,66,4.0,4,5.0,5,2.0,80,7600000.0,,,1,1965-07-10 00:00:00,results_17072
17073,703,364,183,7.0,7,6.0,6,1.0,79,,,,11,1965-07-10 00:00:00,results_17073
17074,703,347,183,15.0,14,7.0,7,0.0,79,,,,11,1965-07-10 00:00:00,results_17074
17075,703,380,181,17.0,13,8.0,8,0.0,78,,,,12,1965-07-10 00:00:00,results_17075
17076,703,346,181,16.0,18,9.0,9,0.0,78,,,,12,1965-07-10 00:00:00,results_17076
17077,703,360,170,9.0,11,10.0,10,0.0,77,,,,13,1965-07-10 00:00:00,results_17077
17078,703,420,181,24.0,20,11.0,11,0.0,73,,,,17,1965-07-10 00:00:00,results_17078
17079,703,418,66,12.0,19,12.0,12,0.0,70,,,,88,1965-07-10 00:00:00,results_17079
17080,703,370,176,22.0,16,13.0,13,0.0,63,,,,50,1965-07-10 00:00:00,results_17080
17081,703,358,170,10.0,12,14.0,14,0.0,62,,,,5,1965-07-10 00:00:00,results_17081
17082,703,404,176,23.0,15,,15,0.0,41,,,,5,1965-07-10 00:00:00,results_17082
17083,703,419,170,20.0,21,,16,0.0,38,,,,80,1965-07-10 00:00:00,results_17083
17084,703,383,183,18.0,17,,17,0.0,33,,,,6,1965-07-10 00:00:00,results_17084
17085,703,304,183,14.0,10,,18,0.0,29,,,,91,1965-07-10 00:00:00,results_17085
17086,703,386,11,11.0,3,,19,0.0,26,,,,98,1965-07-10 00:00:00,results_17086
17087,703,385,6,2.0,9,,20,0.0,2,,,,5,1965-07-10 00:00:00,results_17087
17088,703,356,183,8.0,8,,21,0.0,0,,,,54,1965-07-10 00:00:00,results_17088
17089,703,421,186,25.0,0,,22,0.0,0,,,,81,1965-07-10 00:00:00,results_17089
17090,703,422,172,26.0,0,,23,0.0,0,,,,81,1965-07-10 00:00:00,results_17090
17091,704,373,172,6.0,2,1.0,1,9.0,80,7439100.0,,,1,1965-07-18 00:00:00,results_17091
17092,704,328,66,12.0,6,2.0,2,6.0,80,7447100.0,,,1,1965-07-18 00:00:00,results_17092
17093,704,364,183,16.0,5,3.0,3,4.0,80,7452100.0,,,1,1965-07-18 00:00:00,results_17093
17094,704,289,66,10.0,1,4.0,4,3.0,80,7484200.0,,,1,1965-07-18 00:00:00,results_17094
17095,704,304,183,14.0,7,5.0,5,2.0,79,,,,11,1965-07-18 00:00:00,results_17095
17096,704,386,11,22.0,3,6.0,6,1.0,79,,,,11,1965-07-18 00:00:00,results_17096
17097,704,341,6,2.0,4,7.0,7,0.0,79,,,,11,1965-07-18 00:00:00,results_17097
17098,704,374,172,8.0,8,8.0,8,0.0,79,,,,11,1965-07-18 00:00:00,results_17098
17099,704,385,6,4.0,12,9.0,9,0.0,79,,,,11,1965-07-18 00:00:00,results_17099
17100,704,404,176,38.0,13,10.0,10,0.0,78,,,,12,1965-07-18 00:00:00,results_17100
17101,704,380,181,30.0,11,11.0,11,0.0,77,,,,13,1965-07-18 00:00:00,results_17101
17102,704,370,176,34.0,17,12.0,12,0.0,77,,,,13,1965-07-18 00:00:00,results_17102
17103,704,346,181,28.0,10,13.0,13,0.0,55,,,,113,1965-07-18 00:00:00,results_17103
17104,704,358,170,20.0,14,,14,0.0,48,,,,51,1965-07-18 00:00:00,results_17104
17105,704,360,170,18.0,9,,15,0.0,36,,,,24,1965-07-18 00:00:00,results_17105
17106,704,347,183,26.0,15,,16,0.0,16,,,,44,1965-07-18 00:00:00,results_17106
17107,704,383,183,36.0,16,,17,0.0,11,,,,5,1965-07-18 00:00:00,results_17107
17108,705,373,172,1.0,1,1.0,1,9.0,15,7672400.0,,,1,1965-08-01 00:00:00,results_17108
17109,705,289,66,9.0,3,2.0,2,6.0,15,7688300.0,,,1,1965-08-01 00:00:00,results_17109
17110,705,364,183,5.0,5,3.0,3,4.0,15,7693800.0,,,1,1965-08-01 00:00:00,results_17110
17111,705,358,170,12.0,8,4.0,4,3.0,15,7882000.0,,,1,1965-08-01 00:00:00,results_17111
17112,705,356,183,4.0,14,5.0,5,2.0,15,7953600.0,,,1,1965-08-01 00:00:00,results_17112
17113,705,385,6,8.0,7,6.0,6,1.0,15,7981000.0,,,1,1965-08-01 00:00:00,results_17113
17114,705,347,183,16.0,9,7.0,7,0.0,15,8030900.0,,,1,1965-08-01 00:00:00,results_17114
17115,705,418,66,24.0,19,8.0,8,0.0,14,,,,11,1965-08-01 00:00:00,results_17115
17116,705,341,6,7.0,4,,9,0.0,11,,,,6,1965-08-01 00:00:00,results_17116
17117,705,346,181,17.0,11,,10,0.0,9,,,,5,1965-08-01 00:00:00,results_17117
17118,705,374,172,2.0,6,,11,0.0,8,,,,7,1965-08-01 00:00:00,results_17118
17119,705,423,172,3.0,12,,12,0.0,8,,,,47,1965-08-01 00:00:00,results_17119
17120,705,370,176,20.0,17,,13,0.0,8,,,,47,1965-08-01 00:00:00,results_17120
17121,705,360,170,11.0,10,,14,0.0,7,,,,6,1965-08-01 00:00:00,results_17121
17122,705,304,183,6.0,13,,15,0.0,5,,,,95,1965-08-01 00:00:00,results_17122
17123,705,278,176,19.0,16,,16,0.0,3,,,,10,1965-08-01 00:00:00,results_17123
17124,705,406,172,22.0,20,,17,0.0,3,,,,44,1965-08-01 00:00:00,results_17124
17125,705,328,66,10.0,2,,18,0.0,2,,,,22,1965-08-01 00:00:00,results_17125
17126,705,380,181,21.0,18,,19,0.0,0,,,,6,1965-08-01 00:00:00,results_17126
17127,705,424,66,25.0,0,,20,0.0,0,,,,81,1965-08-01 00:00:00,results_17127
17128,705,420,183,23.0,0,,21,0.0,0,,,,81,1965-08-01 00:00:00,results_17128
17129,706,328,66,32.0,3,1.0,1,9.0,76,7492800.0,,,1,1965-09-12 00:00:00,results_17129
17130,706,289,66,30.0,4,2.0,2,6.0,76,7496100.0,,,1,1965-09-12 00:00:00,results_17130
17131,706,364,183,12.0,9,3.0,3,4.0,76,7509300.0,,,1,1965-09-12 00:00:00,results_17131
17132,706,385,6,4.0,5,4.0,4,3.0,76,7568700.0,,,1,1965-09-12 00:00:00,results_17132
17133,706,360,170,16.0,11,5.0,5,2.0,75,,,,11,1965-09-12 00:00:00,results_17133
17134,706,370,176,40.0,13,6.0,6,1.0,75,,,,11,1965-09-12 00:00:00,results_17134
17135,706,347,183,42.0,14,7.0,7,0.0,74,,,,12,1965-09-12 00:00:00,results_17135
17136,706,358,170,18.0,7,8.0,8,0.0,74,,,,12,1965-09-12 00:00:00,results_17136
17137,706,404,176,38.0,18,9.0,9,0.0,74,,,,12,1965-09-12 00:00:00,results_17137
17138,706,373,172,24.0,1,10.0,10,0.0,63,,,,48,1965-09-12 00:00:00,results_17138
17139,706,374,172,26.0,8,11.0,11,0.0,62,,,,91,1965-09-12 00:00:00,results_17139
17140,706,425,6,6.0,15,12.0,12,0.0,58,,,,5,1965-09-12 00:00:00,results_17140
17141,706,424,66,50.0,21,13.0,13,0.0,58,,,,51,1965-09-12 00:00:00,results_17141
17142,706,386,11,20.0,17,14.0,14,0.0,56,,,,80,1965-09-12 00:00:00,results_17142
17143,706,304,183,14.0,12,,15,0.0,46,,,,22,1965-09-12 00:00:00,results_17143
17144,706,380,181,46.0,16,,16,0.0,45,,,,5,1965-09-12 00:00:00,results_17144
17145,706,346,181,44.0,10,,17,0.0,43,,,,6,1965-09-12 00:00:00,results_17145
17146,706,402,172,28.0,20,,18,0.0,37,,,,6,1965-09-12 00:00:00,results_17146
17147,706,341,6,8.0,2,,19,0.0,34,,,,8,1965-09-12 00:00:00,results_17147
17148,706,405,11,22.0,6,,20,0.0,27,,,,80,1965-09-12 00:00:00,results_17148
17149,706,418,66,48.0,23,,21,0.0,22,,,,6,1965-09-12 00:00:00,results_17149
17150,706,394,183,10.0,19,,22,0.0,12,,,,5,1965-09-12 00:00:00,results_17150
17151,706,426,66,52.0,22,,23,0.0,8,,,,5,1965-09-12 00:00:00,results_17151
17152,707,289,66,3.0,1,1.0,1,9.0,110,8436100.0,,,1,1965-10-03 00:00:00,results_17152
17153,707,364,183,8.0,8,2.0,2,6.0,110,8448600.0,,,1,1965-10-03 00:00:00,results_17153
17154,707,356,183,7.0,7,3.0,3,4.0,110,8493600.0,,,1,1965-10-03 00:00:00,results_17154
17155,707,385,6,2.0,5,4.0,4,3.0,109,,,,11,1965-10-03 00:00:00,results_17155
17156,707,345,6,14.0,15,5.0,5,2.0,109,,,,11,1965-10-03 00:00:00,results_17156
17157,707,358,170,10.0,13,6.0,6,1.0,108,,,,12,1965-10-03 00:00:00,results_17157
17158,707,386,11,11.0,3,7.0,7,0.0,108,,,,12,1965-10-03 00:00:00,results_17158
17159,707,347,183,15.0,10,8.0,8,0.0,107,,,,13,1965-10-03 00:00:00,results_17159
17160,707,396,6,24.0,14,9.0,9,0.0,106,,,,14,1965-10-03 00:00:00,results_17160
17161,707,370,176,21.0,16,10.0,10,0.0,101,,,,19,1965-10-03 00:00:00,results_17161
17162,707,346,181,16.0,11,11.0,11,0.0,99,,,,45,1965-10-03 00:00:00,results_17162
17163,707,382,172,18.0,17,12.0,12,0.0,95,,,,112,1965-10-03 00:00:00,results_17163
17164,707,405,11,12.0,12,13.0,13,0.0,92,,,,114,1965-10-03 00:00:00,results_17164
17165,707,328,66,4.0,6,,14,0.0,12,,,,22,1965-10-03 00:00:00,results_17165
17166,707,373,172,5.0,9,,15,0.0,11,,,,5,1965-10-03 00:00:00,results_17166
17167,707,360,170,9.0,2,,16,0.0,11,,,,51,1965-10-03 00:00:00,results_17167
17168,707,374,172,6.0,4,,17,0.0,9,,,,5,1965-10-03 00:00:00,results_17168
17169,707,404,176,22.0,18,,18,0.0,9,,,,100,1965-10-03 00:00:00,results_17169
17170,708,386,11,11.0,3,1.0,1,9.0,65,7712100.0,,,1,1965-10-24 00:00:00,results_17170
17171,708,364,183,8.0,2,2.0,2,6.0,65,7714990.0,,,1,1965-10-24 00:00:00,results_17171
17172,708,374,172,6.0,6,3.0,3,4.0,65,7772250.0,,,1,1965-10-24 00:00:00,results_17172
17173,708,346,181,16.0,11,4.0,4,3.0,65,7826520.0,,,1,1965-10-24 00:00:00,results_17173
17174,708,405,11,12.0,10,5.0,5,2.0,64,,,,11,1965-10-24 00:00:00,results_17174
17175,708,370,176,21.0,17,6.0,6,1.0,64,,,,11,1965-10-24 00:00:00,results_17175
17176,708,345,6,14.0,14,7.0,7,0.0,62,,,,13,1965-10-24 00:00:00,results_17176
17177,708,385,6,2.0,7,8.0,8,0.0,62,,,,13,1965-10-24 00:00:00,results_17177
17178,708,289,66,3.0,5,,9,0.0,56,,,,5,1965-10-24 00:00:00,results_17178
17179,708,382,172,18.0,9,,10,0.0,55,,,,80,1965-10-24 00:00:00,results_17179
17180,708,347,183,15.0,12,,11,0.0,43,,,,22,1965-10-24 00:00:00,results_17180
17181,708,358,170,10.0,16,,12,0.0,39,,,,80,1965-10-24 00:00:00,results_17181
17182,708,356,183,7.0,14,,13,0.0,38,,,,44,1965-10-24 00:00:00,results_17182
17183,708,328,66,4.0,8,,14,0.0,35,,,,8,1965-10-24 00:00:00,results_17183
17184,708,396,176,22.0,18,,15,0.0,29,,,,22,1965-10-24 00:00:00,results_17184
17185,708,360,170,9.0,15,,16,0.0,25,,,,6,1965-10-24 00:00:00,results_17185
17186,708,373,172,5.0,1,,17,0.0,8,,,,5,1965-10-24 00:00:00,results_17186
17187,708,404,176,22.0,0,,18,0.0,0,,,,54,1965-10-24 00:00:00,results_17187
17188,708,375,6,24.0,0,,19,0.0,0,,,,54,1965-10-24 00:00:00,results_17188
17189,709,289,66,8.0,3,1.0,1,9.0,100,9679500.0,,,1,1964-05-10 00:00:00,results_17189
17190,709,386,66,7.0,8,2.0,2,6.0,99,,,,11,1964-05-10 00:00:00,results_17190
17191,709,397,172,11.0,6,3.0,3,4.0,97,,,,13,1964-05-10 00:00:00,results_17191
17192,709,373,172,12.0,1,4.0,4,3.0,96,,,,5,1964-05-10 00:00:00,results_17192
17193,709,347,170,19.0,11,5.0,5,2.0,96,,,,14,1964-05-10 00:00:00,results_17193
17194,709,305,176,18.0,15,6.0,6,1.0,96,,,,14,1964-05-10 00:00:00,results_17194
17195,709,383,183,16.0,12,7.0,7,0.0,86,,,,6,1964-05-10 00:00:00,results_17195
17196,709,346,176,24.0,16,8.0,8,0.0,78,,,,115,1964-05-10 00:00:00,results_17196
17197,709,403,170,9.0,9,9.0,9,0.0,70,,,,22,1964-05-10 00:00:00,results_17197
17198,709,385,6,20.0,7,10.0,10,0.0,68,,,,6,1964-05-10 00:00:00,results_17198
17199,709,364,183,6.0,5,,11,0.0,62,,,,6,1964-05-10 00:00:00,results_17199
17200,709,427,66,4.0,13,,12,0.0,53,,,,25,1964-05-10 00:00:00,results_17200
17201,709,356,183,5.0,2,,13,0.0,29,,,,98,1964-05-10 00:00:00,results_17201
17202,709,360,170,10.0,10,,14,0.0,17,,,,67,1964-05-10 00:00:00,results_17202
17203,709,341,6,21.0,4,,15,0.0,15,,,,6,1964-05-10 00:00:00,results_17203
17204,709,401,94,15.0,14,,16,0.0,8,,,,95,1964-05-10 00:00:00,results_17204
17205,709,278,176,17.0,0,,17,0.0,0,,,,81,1964-05-10 00:00:00,results_17205
17206,709,309,176,2.0,0,,18,0.0,0,,,,81,1964-05-10 00:00:00,results_17206
17207,709,428,176,3.0,0,,19,0.0,0,,,,81,1964-05-10 00:00:00,results_17207
17208,709,404,176,14.0,0,,20,0.0,0,,,,54,1964-05-10 00:00:00,results_17208
17209,709,429,92,1.0,0,,21,0.0,0,,,,54,1964-05-10 00:00:00,results_17209
17210,709,394,66,22.0,0,,22,0.0,0,,,,54,1964-05-10 00:00:00,results_17210
17211,709,408,66,23.0,0,,23,0.0,0,,,,54,1964-05-10 00:00:00,results_17211
17212,710,373,172,18.0,2,1.0,1,9.0,80,7655400.0,,,1,1964-05-24 00:00:00,results_17212
17213,710,341,6,2.0,4,2.0,2,6.0,80,7709000.0,,,1,1964-05-24 00:00:00,results_17213
17214,710,397,172,20.0,6,3.0,3,4.0,79,,,,11,1964-05-24 00:00:00,results_17214
17215,710,289,66,6.0,3,4.0,4,3.0,79,,,,11,1964-05-24 00:00:00,results_17215
17216,710,278,176,10.0,13,5.0,5,2.0,79,,,,11,1964-05-24 00:00:00,results_17216
17217,710,383,183,34.0,11,6.0,6,1.0,78,,,,12,1964-05-24 00:00:00,results_17217
17218,710,360,170,24.0,5,7.0,7,0.0,78,,,,12,1964-05-24 00:00:00,results_17218
17219,710,403,170,22.0,9,8.0,8,0.0,76,,,,14,1964-05-24 00:00:00,results_17219
17220,710,347,181,26.0,12,9.0,9,0.0,76,,,,14,1964-05-24 00:00:00,results_17220
17221,710,394,66,32.0,16,10.0,10,0.0,74,,,,16,1964-05-24 00:00:00,results_17221
17222,710,386,66,8.0,8,11.0,11,0.0,64,,,,116,1964-05-24 00:00:00,results_17222
17223,710,305,176,12.0,14,12.0,12,0.0,57,,,,24,1964-05-24 00:00:00,results_17223
17224,710,346,181,36.0,18,13.0,13,0.0,55,,,,113,1964-05-24 00:00:00,results_17224
17225,710,356,183,14.0,7,,14,0.0,44,,,,80,1964-05-24 00:00:00,results_17225
17226,710,364,183,16.0,1,,15,0.0,23,,,,38,1964-05-24 00:00:00,results_17226
17227,710,385,6,4.0,10,,16,0.0,20,,,,80,1964-05-24 00:00:00,results_17227
17228,710,430,95,28.0,17,,17,0.0,8,,,,5,1964-05-24 00:00:00,results_17228
17229,710,408,66,30.0,0,,18,0.0,0,,,,3,1964-05-24 00:00:00,results_17229
17230,711,373,172,23.0,6,1.0,1,9.0,32,7600500.0,,,1,1964-06-14 00:00:00,results_17230
17231,711,360,170,20.0,7,2.0,2,6.0,32,7603900.0,,,1,1964-06-14 00:00:00,results_17231
17232,711,356,183,14.0,3,3.0,3,4.0,32,7648600.0,,,1,1964-06-14 00:00:00,results_17232
17233,711,386,66,2.0,8,4.0,4,3.0,32,7719100.0,,,1,1964-06-14 00:00:00,results_17233
17234,711,289,66,1.0,2,5.0,5,2.0,31,,,,48,1964-06-14 00:00:00,results_17234
17235,711,364,183,15.0,1,6.0,6,1.0,31,,,,60,1964-06-14 00:00:00,results_17235
17236,711,401,94,4.0,12,7.0,7,0.0,31,,,,11,1964-06-14 00:00:00,results_17236
17237,711,394,66,6.0,17,8.0,8,0.0,31,,,,11,1964-06-14 00:00:00,results_17237
17238,711,397,172,24.0,4,9.0,9,0.0,28,,,,25,1964-06-14 00:00:00,results_17238
17239,711,404,94,3.0,16,10.0,10,0.0,28,,,,14,1964-06-14 00:00:00,results_17239
17240,711,309,172,29.0,10,,11,0.0,28,,,,2,1964-06-14 00:00:00,results_17240
17241,711,346,183,17.0,13,,12,0.0,14,,,,5,1964-06-14 00:00:00,results_17241
17242,711,403,170,21.0,15,,13,0.0,13,,,,5,1964-06-14 00:00:00,results_17242
17243,711,385,6,11.0,9,,14,0.0,12,,,,5,1964-06-14 00:00:00,results_17243
17244,711,429,92,28.0,20,,15,0.0,11,,,,5,1964-06-14 00:00:00,results_17244
17245,711,347,183,16.0,14,,16,0.0,8,,,,100,1964-06-14 00:00:00,results_17245
17246,711,341,6,10.0,5,,17,0.0,4,,,,5,1964-06-14 00:00:00,results_17246
17247,711,278,176,27.0,11,,18,0.0,3,,,,5,1964-06-14 00:00:00,results_17247
17248,712,364,183,22.0,2,1.0,1,9.0,57,7669100.0,,,1,1964-06-28 00:00:00,results_17248
17249,712,289,66,8.0,6,2.0,2,6.0,57,7693200.0,,,1,1964-06-28 00:00:00,results_17249
17250,712,356,183,20.0,5,3.0,3,4.0,57,7694000.0,,,1,1964-06-28 00:00:00,results_17250
17251,712,397,172,4.0,4,4.0,4,3.0,57,7739700.0,,,1,1964-06-28 00:00:00,results_17251
17252,712,386,66,10.0,9,5.0,5,2.0,57,7801200.0,,,1,1964-06-28 00:00:00,results_17252
17253,712,360,170,12.0,7,6.0,6,1.0,56,,,,11,1964-06-28 00:00:00,results_17253
17254,712,403,170,14.0,10,7.0,7,0.0,56,,,,11,1964-06-28 00:00:00,results_17254
17255,712,305,176,36.0,13,8.0,8,0.0,56,,,,11,1964-06-28 00:00:00,results_17255
17256,712,385,6,26.0,8,9.0,9,0.0,55,,,,12,1964-06-28 00:00:00,results_17256
17257,712,278,176,34.0,14,10.0,10,0.0,53,,,,14,1964-06-28 00:00:00,results_17257
17258,712,427,66,28.0,16,11.0,11,0.0,52,,,,15,1964-06-28 00:00:00,results_17258
17259,712,383,183,32.0,15,12.0,12,0.0,50,,,,17,1964-06-28 00:00:00,results_17259
17260,712,404,94,16.0,11,,13,0.0,32,,,,3,1964-06-28 00:00:00,results_17260
17261,712,373,172,2.0,1,,14,0.0,31,,,,5,1964-06-28 00:00:00,results_17261
17262,712,341,6,24.0,3,,15,0.0,6,,,,5,1964-06-28 00:00:00,results_17262
17263,712,401,94,18.0,12,,16,0.0,6,,,,3,1964-06-28 00:00:00,results_17263
17264,712,346,181,30.0,17,,17,0.0,4,,,,8,1964-06-28 00:00:00,results_17264
17265,713,373,172,1.0,1,1.0,1,9.0,80,8107000.0,,,1,1964-07-11 00:00:00,results_17265
17266,713,289,66,3.0,2,2.0,2,6.0,80,8109800.0,,,1,1964-07-11 00:00:00,results_17266
17267,713,341,6,7.0,5,3.0,3,4.0,80,8187600.0,,,1,1964-07-11 00:00:00,results_17267
17268,713,356,183,5.0,4,4.0,4,3.0,79,,,,11,1964-07-11 00:00:00,results_17268
17269,713,385,6,8.0,8,5.0,5,2.0,78,,,,12,1964-07-11 00:00:00,results_17269
17270,713,403,170,10.0,15,6.0,6,1.0,78,,,,12,1964-07-11 00:00:00,results_17270
17271,713,383,183,19.0,7,7.0,7,0.0,78,,,,12,1964-07-11 00:00:00,results_17271
17272,713,386,66,4.0,14,8.0,8,0.0,77,,,,13,1964-07-11 00:00:00,results_17272
17273,713,374,172,2.0,13,9.0,9,0.0,77,,,,13,1964-07-11 00:00:00,results_17273
17274,713,404,94,11.0,10,10.0,10,0.0,77,,,,13,1964-07-11 00:00:00,results_17274
17275,713,346,181,20.0,16,11.0,11,0.0,76,,,,14,1964-07-11 00:00:00,results_17275
17276,713,394,66,18.0,21,12.0,12,0.0,76,,,,14,1964-07-11 00:00:00,results_17276
17277,713,364,183,6.0,3,13.0,13,0.0,75,,,,15,1964-07-11 00:00:00,results_17277
17278,713,399,170,22.0,20,14.0,14,0.0,56,,,,117,1964-07-11 00:00:00,results_17278
17279,713,347,181,16.0,9,,15,0.0,45,,,,23,1964-07-11 00:00:00,results_17279
17280,713,309,176,24.0,22,,16,0.0,43,,,,24,1964-07-11 00:00:00,results_17280
17281,713,408,66,17.0,17,,17,0.0,38,,,,6,1964-07-11 00:00:00,results_17281
17282,713,420,181,23.0,23,,18,0.0,37,,,,3,1964-07-11 00:00:00,results_17282
17283,713,401,176,12.0,18,,19,0.0,23,,,,100,1964-07-11 00:00:00,results_17283
17284,713,305,176,14.0,12,,20,0.0,17,,,,108,1964-07-11 00:00:00,results_17284
17285,713,278,176,15.0,11,,21,0.0,9,,,,8,1964-07-11 00:00:00,results_17285
17286,713,360,170,9.0,6,,22,0.0,7,,,,6,1964-07-11 00:00:00,results_17286
17287,713,380,182,26.0,19,,23,0.0,0,,,,3,1964-07-11 00:00:00,results_17287
17288,713,427,66,25.0,25,,24,0.0,0,,,,81,1964-07-11 00:00:00,results_17288
17289,713,370,66,21.0,24,,25,0.0,0,,,,54,1964-07-11 00:00:00,results_17289
17290,714,341,6,7.0,1,1.0,1,9.0,15,7924800.0,,,1,1964-08-02 00:00:00,results_17290
17291,714,289,66,3.0,5,2.0,2,6.0,15,8000400.0,,,1,1964-08-02 00:00:00,results_17291
17292,714,385,6,8.0,4,3.0,3,4.0,15,8217600.0,,,1,1964-08-02 00:00:00,results_17292
17293,714,346,181,19.0,10,4.0,4,3.0,15,8247900.0,,,1,1964-08-02 00:00:00,results_17293
17294,714,427,66,22.0,14,5.0,5,2.0,14,,,,84,1964-08-02 00:00:00,results_17294
17295,714,408,66,26.0,16,6.0,6,1.0,14,,,,11,1964-08-02 00:00:00,results_17295
17296,714,386,66,4.0,11,7.0,7,0.0,14,,,,11,1964-08-02 00:00:00,results_17296
17297,714,374,172,2.0,17,8.0,8,0.0,14,,,,11,1964-08-02 00:00:00,results_17297
17298,714,423,172,23.0,19,9.0,9,0.0,14,,,,11,1964-08-02 00:00:00,results_17298
17299,714,364,183,5.0,3,10.0,10,0.0,14,,,,11,1964-08-02 00:00:00,results_17299
17300,714,278,176,14.0,9,11.0,11,0.0,12,,,,22,1964-08-02 00:00:00,results_17300
17301,714,356,183,6.0,6,12.0,12,0.0,11,,,,24,1964-08-02 00:00:00,results_17301
17302,714,405,11,20.0,22,13.0,13,0.0,11,,,,3,1964-08-02 00:00:00,results_17302
17303,714,309,176,27.0,18,14.0,14,0.0,10,,,,3,1964-08-02 00:00:00,results_17303
17304,714,373,172,1.0,2,,15,0.0,7,,,,5,1964-08-02 00:00:00,results_17304
17305,714,360,170,9.0,7,,16,0.0,4,,,,5,1964-08-02 00:00:00,results_17305
17306,714,383,183,16.0,15,,17,0.0,4,,,,22,1964-08-02 00:00:00,results_17306
17307,714,431,170,12.0,20,,18,0.0,3,,,,8,1964-08-02 00:00:00,results_17307
17308,714,394,66,18.0,21,,19,0.0,2,,,,37,1964-08-02 00:00:00,results_17308
17309,714,403,170,10.0,8,,20,0.0,1,,,,5,1964-08-02 00:00:00,results_17309
17310,714,347,181,11.0,12,,21,0.0,0,,,,10,1964-08-02 00:00:00,results_17310
17311,714,305,176,15.0,13,,22,0.0,0,,,,5,1964-08-02 00:00:00,results_17311
17312,714,429,92,28.0,0,,23,0.0,0,,,,81,1964-08-02 00:00:00,results_17312
17313,715,385,6,8.0,7,1.0,1,9.0,105,7578230.0,,,1,1964-08-23 00:00:00,results_17313
17314,715,386,66,4.0,5,2.0,2,6.0,105,7584410.0,,,1,1964-08-23 00:00:00,results_17314
17315,715,383,183,22.0,14,3.0,3,4.0,102,,,,13,1964-08-23 00:00:00,results_17315
17316,715,408,66,19.0,19,4.0,4,3.0,102,,,,13,1964-08-23 00:00:00,results_17316
17317,715,404,94,14.0,11,5.0,5,2.0,102,,,,13,1964-08-23 00:00:00,results_17317
17318,715,347,183,11.0,10,6.0,6,1.0,101,,,,14,1964-08-23 00:00:00,results_17318
17319,715,394,66,18.0,15,7.0,7,0.0,96,,,,19,1964-08-23 00:00:00,results_17319
17320,715,305,176,17.0,18,8.0,8,0.0,95,,,,88,1964-08-23 00:00:00,results_17320
17321,715,356,183,6.0,6,9.0,9,0.0,76,,,,118,1964-08-23 00:00:00,results_17321
