constructorStandingsId,raceId,constructorId,points,position,wins,date,constructor_standings_rownum
23307,553,1,34.0,4,1,1977-07-31 00:00:00,constructor_standings_7122
23306,553,27,10.0,7,1,1977-07-31 00:00:00,constructor_standings_7123
23305,553,25,14.0,6,0,1977-07-31 00:00:00,constructor_standings_7124
23304,553,59,38.0,3,2,1977-07-31 00:00:00,constructor_standings_7125
23303,553,34,23.0,5,0,1977-07-31 00:00:00,constructor_standings_7126
23302,553,6,65.0,1,3,1977-07-31 00:00:00,constructor_standings_7127
23301,553,56,8.0,8,0,1977-07-31 00:00:00,constructor_standings_7128
23300,553,32,47.0,2,4,1977-07-31 00:00:00,constructor_standings_7129
23299,553,57,2.0,11,0,1977-07-31 00:00:00,constructor_standings_7130
23298,553,63,5.0,9,0,1977-07-31 00:00:00,constructor_standings_7131
23297,553,37,0.0,13,0,1977-07-31 00:00:00,constructor_standings_7132
23296,553,58,4.0,10,0,1977-07-31 00:00:00,constructor_standings_7133
23331,554,69,0.0,18,0,1977-08-14 00:00:00,constructor_standings_7134
23330,554,66,0.0,16,0,1977-08-14 00:00:00,constructor_standings_7135
23329,554,4,0.0,17,0,1977-08-14 00:00:00,constructor_standings_7136
23328,554,64,0.0,13,0,1977-08-14 00:00:00,constructor_standings_7137
23327,554,68,0.0,15,0,1977-08-14 00:00:00,constructor_standings_7138
23326,554,67,1.0,12,0,1977-08-14 00:00:00,constructor_standings_7139
23325,554,1,35.0,4,1,1977-08-14 00:00:00,constructor_standings_7140
23324,554,27,10.0,8,1,1977-08-14 00:00:00,constructor_standings_7141
23323,554,25,16.0,6,0,1977-08-14 00:00:00,constructor_standings_7142
23322,554,59,38.0,3,2,1977-08-14 00:00:00,constructor_standings_7143
23321,554,34,27.0,5,0,1977-08-14 00:00:00,constructor_standings_7144
23320,554,6,71.0,1,3,1977-08-14 00:00:00,constructor_standings_7145
23319,554,56,8.0,9,0,1977-08-14 00:00:00,constructor_standings_7146
23318,554,32,47.0,2,4,1977-08-14 00:00:00,constructor_standings_7147
23317,554,57,2.0,11,0,1977-08-14 00:00:00,constructor_standings_7148
23316,554,63,5.0,10,0,1977-08-14 00:00:00,constructor_standings_7149
23315,554,37,0.0,14,0,1977-08-14 00:00:00,constructor_standings_7150
23314,554,58,13.0,7,1,1977-08-14 00:00:00,constructor_standings_7151
23349,555,69,0.0,18,0,1977-08-28 00:00:00,constructor_standings_7152
23348,555,66,0.0,16,0,1977-08-28 00:00:00,constructor_standings_7153
23347,555,4,0.0,17,0,1977-08-28 00:00:00,constructor_standings_7154
23346,555,64,0.0,13,0,1977-08-28 00:00:00,constructor_standings_7155
23345,555,68,0.0,15,0,1977-08-28 00:00:00,constructor_standings_7156
23344,555,67,1.0,12,0,1977-08-28 00:00:00,constructor_standings_7157
23343,555,1,35.0,4,1,1977-08-28 00:00:00,constructor_standings_7158
23342,555,27,16.0,6,1,1977-08-28 00:00:00,constructor_standings_7159
23341,555,25,16.0,7,0,1977-08-28 00:00:00,constructor_standings_7160
23340,555,59,42.0,3,2,1977-08-28 00:00:00,constructor_standings_7161
23339,555,34,27.0,5,0,1977-08-28 00:00:00,constructor_standings_7162
23338,555,6,80.0,1,4,1977-08-28 00:00:00,constructor_standings_7163
23337,555,56,11.0,9,0,1977-08-28 00:00:00,constructor_standings_7164
23336,555,32,47.0,2,4,1977-08-28 00:00:00,constructor_standings_7165
23335,555,57,4.0,11,0,1977-08-28 00:00:00,constructor_standings_7166
23334,555,63,5.0,10,0,1977-08-28 00:00:00,constructor_standings_7167
23333,555,37,0.0,14,0,1977-08-28 00:00:00,constructor_standings_7168
23332,555,58,13.0,8,1,1977-08-28 00:00:00,constructor_standings_7169
23369,556,71,0.0,19,0,1977-09-11 00:00:00,constructor_standings_7170
23368,556,70,0.0,18,0,1977-09-11 00:00:00,constructor_standings_7171
23367,556,69,0.0,20,0,1977-09-11 00:00:00,constructor_standings_7172
23366,556,66,0.0,16,0,1977-09-11 00:00:00,constructor_standings_7173
23365,556,4,0.0,17,0,1977-09-11 00:00:00,constructor_standings_7174
23364,556,64,0.0,14,0,1977-09-11 00:00:00,constructor_standings_7175
23363,556,68,0.0,15,0,1977-09-11 00:00:00,constructor_standings_7176
23362,556,67,1.0,12,0,1977-09-11 00:00:00,constructor_standings_7177
23361,556,1,38.0,4,1,1977-09-11 00:00:00,constructor_standings_7178
23360,556,27,16.0,8,1,1977-09-11 00:00:00,constructor_standings_7179
23359,556,25,17.0,7,0,1977-09-11 00:00:00,constructor_standings_7180
23358,556,59,42.0,3,2,1977-09-11 00:00:00,constructor_standings_7181
23357,556,34,27.0,5,0,1977-09-11 00:00:00,constructor_standings_7182
23356,556,6,86.0,1,4,1977-09-11 00:00:00,constructor_standings_7183
23355,556,56,11.0,9,0,1977-09-11 00:00:00,constructor_standings_7184
23354,556,32,56.0,2,5,1977-09-11 00:00:00,constructor_standings_7185
23353,556,57,6.0,10,0,1977-09-11 00:00:00,constructor_standings_7186
23352,556,63,5.0,11,0,1977-09-11 00:00:00,constructor_standings_7187
23351,556,37,0.0,13,0,1977-09-11 00:00:00,constructor_standings_7188
23389,557,71,0.0,19,0,1977-10-02 00:00:00,constructor_standings_7189
23388,557,70,0.0,18,0,1977-10-02 00:00:00,constructor_standings_7190
23387,557,69,0.0,20,0,1977-10-02 00:00:00,constructor_standings_7191
23386,557,66,0.0,16,0,1977-10-02 00:00:00,constructor_standings_7192
23385,557,4,0.0,17,0,1977-10-02 00:00:00,constructor_standings_7193
23384,557,64,0.0,13,0,1977-10-02 00:00:00,constructor_standings_7194
23383,557,68,0.0,15,0,1977-10-02 00:00:00,constructor_standings_7195
23382,557,67,1.0,12,0,1977-10-02 00:00:00,constructor_standings_7196
23381,557,1,47.0,3,2,1977-10-02 00:00:00,constructor_standings_7197
23380,557,27,16.0,8,1,1977-10-02 00:00:00,constructor_standings_7198
23379,557,25,17.0,7,0,1977-10-02 00:00:00,constructor_standings_7199
23378,557,59,46.0,4,2,1977-10-02 00:00:00,constructor_standings_7200
23377,557,34,27.0,5,0,1977-10-02 00:00:00,constructor_standings_7201
23376,557,6,89.0,1,4,1977-10-02 00:00:00,constructor_standings_7202
23375,557,56,11.0,9,0,1977-10-02 00:00:00,constructor_standings_7203
23374,557,32,62.0,2,5,1977-10-02 00:00:00,constructor_standings_7204
23373,557,57,8.0,10,0,1977-10-02 00:00:00,constructor_standings_7205
23372,557,63,5.0,11,0,1977-10-02 00:00:00,constructor_standings_7206
23371,557,37,0.0,14,0,1977-10-02 00:00:00,constructor_standings_7207
23370,557,58,17.0,6,1,1977-10-02 00:00:00,constructor_standings_7208
23409,558,71,0.0,19,0,1977-10-09 00:00:00,constructor_standings_7209
23408,558,70,0.0,18,0,1977-10-09 00:00:00,constructor_standings_7210
23407,558,69,0.0,20,0,1977-10-09 00:00:00,constructor_standings_7211
23406,558,66,0.0,16,0,1977-10-09 00:00:00,constructor_standings_7212
23405,558,4,0.0,17,0,1977-10-09 00:00:00,constructor_standings_7213
23404,558,64,0.0,14,0,1977-10-09 00:00:00,constructor_standings_7214
23403,558,68,0.0,15,0,1977-10-09 00:00:00,constructor_standings_7215
23402,558,67,1.0,12,0,1977-10-09 00:00:00,constructor_standings_7216
23401,558,1,51.0,4,2,1977-10-09 00:00:00,constructor_standings_7217
23400,558,27,16.0,8,1,1977-10-09 00:00:00,constructor_standings_7218
23399,558,25,23.0,6,0,1977-10-09 00:00:00,constructor_standings_7219
23398,558,59,55.0,3,3,1977-10-09 00:00:00,constructor_standings_7220
23397,558,34,27.0,5,0,1977-10-09 00:00:00,constructor_standings_7221
23396,558,6,89.0,1,4,1977-10-09 00:00:00,constructor_standings_7222
23395,558,56,11.0,9,0,1977-10-09 00:00:00,constructor_standings_7223
23394,558,32,62.0,2,5,1977-10-09 00:00:00,constructor_standings_7224
23393,558,57,10.0,10,0,1977-10-09 00:00:00,constructor_standings_7225
23392,558,63,6.0,11,0,1977-10-09 00:00:00,constructor_standings_7226
23391,558,37,0.0,13,0,1977-10-09 00:00:00,constructor_standings_7227
23390,558,58,20.0,7,1,1977-10-09 00:00:00,constructor_standings_7228
23430,559,72,0.0,15,0,1977-10-23 00:00:00,constructor_standings_7229
23429,559,71,0.0,20,0,1977-10-23 00:00:00,constructor_standings_7230
23428,559,70,0.0,19,0,1977-10-23 00:00:00,constructor_standings_7231
23427,559,69,0.0,21,0,1977-10-23 00:00:00,constructor_standings_7232
23426,559,66,0.0,17,0,1977-10-23 00:00:00,constructor_standings_7233
23425,559,4,0.0,18,0,1977-10-23 00:00:00,constructor_standings_7234
23424,559,64,0.0,14,0,1977-10-23 00:00:00,constructor_standings_7235
23423,559,68,0.0,16,0,1977-10-23 00:00:00,constructor_standings_7236
23422,559,67,1.0,12,0,1977-10-23 00:00:00,constructor_standings_7237
23421,559,1,60.0,3,3,1977-10-23 00:00:00,constructor_standings_7238
23420,559,27,18.0,8,1,1977-10-23 00:00:00,constructor_standings_7239
23419,559,25,27.0,6,0,1977-10-23 00:00:00,constructor_standings_7240
23418,559,59,55.0,4,3,1977-10-23 00:00:00,constructor_standings_7241
23417,559,34,27.0,5,0,1977-10-23 00:00:00,constructor_standings_7242
23416,559,6,95.0,1,4,1977-10-23 00:00:00,constructor_standings_7243
23415,559,56,11.0,9,0,1977-10-23 00:00:00,constructor_standings_7244
23414,559,32,62.0,2,5,1977-10-23 00:00:00,constructor_standings_7245
23413,559,57,10.0,10,0,1977-10-23 00:00:00,constructor_standings_7246
23412,559,63,6.0,11,0,1977-10-23 00:00:00,constructor_standings_7247
23411,559,37,0.0,13,0,1977-10-23 00:00:00,constructor_standings_7248
23410,559,58,23.0,7,1,1977-10-23 00:00:00,constructor_standings_7249
23350,556,58,17.0,6,1,1977-09-11 00:00:00,constructor_standings_7250
22861,560,67,0.0,12,0,1976-01-25 00:00:00,constructor_standings_7251
22860,560,32,0.0,11,0,1976-01-25 00:00:00,constructor_standings_7252
22859,560,27,0.0,10,0,1976-01-25 00:00:00,constructor_standings_7253
22858,560,56,0.0,9,0,1976-01-25 00:00:00,constructor_standings_7254
22857,560,204,0.0,8,0,1976-01-25 00:00:00,constructor_standings_7255
22856,560,3,0.0,7,0,1976-01-25 00:00:00,constructor_standings_7256
22855,560,59,0.0,6,0,1976-01-25 00:00:00,constructor_standings_7257
22854,560,1,1.0,5,0,1976-01-25 00:00:00,constructor_standings_7258
22853,560,37,3.0,4,0,1976-01-25 00:00:00,constructor_standings_7259
22852,560,58,4.0,3,0,1976-01-25 00:00:00,constructor_standings_7260
22851,560,25,6.0,2,0,1976-01-25 00:00:00,constructor_standings_7261
22850,560,6,9.0,1,1,1976-01-25 00:00:00,constructor_standings_7262
22878,561,57,0.0,14,0,1976-03-06 00:00:00,constructor_standings_7263
22877,561,63,0.0,13,0,1976-03-06 00:00:00,constructor_standings_7264
22876,561,73,1.0,7,0,1976-03-06 00:00:00,constructor_standings_7265
22875,561,66,0.0,17,0,1976-03-06 00:00:00,constructor_standings_7266
22874,561,67,2.0,6,0,1976-03-06 00:00:00,constructor_standings_7267
22873,561,32,0.0,11,0,1976-03-06 00:00:00,constructor_standings_7268
22872,561,27,0.0,16,0,1976-03-06 00:00:00,constructor_standings_7269
22871,561,56,0.0,12,0,1976-03-06 00:00:00,constructor_standings_7270
22870,561,204,0.0,10,0,1976-03-06 00:00:00,constructor_standings_7271
22869,561,3,0.0,9,0,1976-03-06 00:00:00,constructor_standings_7272
22868,561,59,0.0,8,0,1976-03-06 00:00:00,constructor_standings_7273
22867,561,1,7.0,3,0,1976-03-06 00:00:00,constructor_standings_7274
22866,561,37,3.0,5,0,1976-03-06 00:00:00,constructor_standings_7275
22865,561,58,4.0,4,0,1976-03-06 00:00:00,constructor_standings_7276
22864,561,25,9.0,2,0,1976-03-06 00:00:00,constructor_standings_7277
22863,561,6,18.0,1,2,1976-03-06 00:00:00,constructor_standings_7278
22895,562,57,0.0,11,0,1976-03-28 00:00:00,constructor_standings_7279
22894,562,63,0.0,15,0,1976-03-28 00:00:00,constructor_standings_7280
22893,562,73,1.0,9,0,1976-03-28 00:00:00,constructor_standings_7281
22892,562,66,0.0,17,0,1976-03-28 00:00:00,constructor_standings_7282
22891,562,67,2.0,7,0,1976-03-28 00:00:00,constructor_standings_7283
22890,562,32,0.0,14,0,1976-03-28 00:00:00,constructor_standings_7284
22889,562,27,3.0,6,0,1976-03-28 00:00:00,constructor_standings_7285
22888,562,56,1.0,8,0,1976-03-28 00:00:00,constructor_standings_7286
22887,562,204,0.0,12,0,1976-03-28 00:00:00,constructor_standings_7287
22886,562,3,0.0,13,0,1976-03-28 00:00:00,constructor_standings_7288
22885,562,59,0.0,10,0,1976-03-28 00:00:00,constructor_standings_7289
22884,562,1,9.0,3,0,1976-03-28 00:00:00,constructor_standings_7290
22883,562,37,3.0,5,0,1976-03-28 00:00:00,constructor_standings_7291
22882,562,58,4.0,4,0,1976-03-28 00:00:00,constructor_standings_7292
22881,562,25,13.0,2,0,1976-03-28 00:00:00,constructor_standings_7293
22880,562,6,27.0,1,3,1976-03-28 00:00:00,constructor_standings_7294
22913,563,66,0.0,18,0,1976-05-02 00:00:00,constructor_standings_7295
22912,563,70,0.0,16,0,1976-05-02 00:00:00,constructor_standings_7296
22911,563,27,3.0,8,0,1976-05-02 00:00:00,constructor_standings_7297
22910,563,56,1.0,11,0,1976-05-02 00:00:00,constructor_standings_7298
22909,563,57,2.0,9,0,1976-05-02 00:00:00,constructor_standings_7299
22908,563,67,2.0,10,0,1976-05-02 00:00:00,constructor_standings_7300
22907,563,73,1.0,12,0,1976-05-02 00:00:00,constructor_standings_7301
22906,563,32,4.0,5,0,1976-05-02 00:00:00,constructor_standings_7302
22905,563,63,0.0,14,0,1976-05-02 00:00:00,constructor_standings_7303
22904,563,6,33.0,1,3,1976-05-02 00:00:00,constructor_standings_7304
22903,563,25,13.0,3,0,1976-05-02 00:00:00,constructor_standings_7305
22902,563,58,4.0,4,0,1976-05-02 00:00:00,constructor_standings_7306
22901,563,37,3.0,7,0,1976-05-02 00:00:00,constructor_standings_7307
22900,563,1,18.0,2,1,1976-05-02 00:00:00,constructor_standings_7308
22899,563,59,0.0,13,0,1976-05-02 00:00:00,constructor_standings_7309
22898,563,3,0.0,15,0,1976-05-02 00:00:00,constructor_standings_7310
22897,563,204,3.0,6,0,1976-05-02 00:00:00,constructor_standings_7311
22932,564,182,0.0,17,0,1976-05-16 00:00:00,constructor_standings_7312
22931,564,70,0.0,15,0,1976-05-16 00:00:00,constructor_standings_7313
22930,564,27,7.0,4,0,1976-05-16 00:00:00,constructor_standings_7314
22929,564,56,1.0,12,0,1976-05-16 00:00:00,constructor_standings_7315
22928,564,57,2.0,10,0,1976-05-16 00:00:00,constructor_standings_7316
22927,564,67,2.0,9,0,1976-05-16 00:00:00,constructor_standings_7317
22926,564,73,1.0,13,0,1976-05-16 00:00:00,constructor_standings_7318
22925,564,32,4.0,6,0,1976-05-16 00:00:00,constructor_standings_7319
22924,564,63,2.0,11,0,1976-05-16 00:00:00,constructor_standings_7320
22923,564,6,42.0,1,4,1976-05-16 00:00:00,constructor_standings_7321
22922,564,25,16.0,3,0,1976-05-16 00:00:00,constructor_standings_7322
22921,564,58,4.0,5,0,1976-05-16 00:00:00,constructor_standings_7323
22920,564,37,3.0,8,0,1976-05-16 00:00:00,constructor_standings_7324
22919,564,1,19.0,2,1,1976-05-16 00:00:00,constructor_standings_7325
22918,564,59,0.0,14,0,1976-05-16 00:00:00,constructor_standings_7326
22917,564,3,0.0,16,0,1976-05-16 00:00:00,constructor_standings_7327
22916,564,204,3.0,7,0,1976-05-16 00:00:00,constructor_standings_7328
22951,565,182,0.0,17,0,1976-05-30 00:00:00,constructor_standings_7329
22950,565,70,0.0,15,0,1976-05-30 00:00:00,constructor_standings_7330
22949,565,27,7.0,4,0,1976-05-30 00:00:00,constructor_standings_7331
22948,565,56,2.0,12,0,1976-05-30 00:00:00,constructor_standings_7332
22947,565,57,2.0,10,0,1976-05-30 00:00:00,constructor_standings_7333
22946,565,67,2.0,9,0,1976-05-30 00:00:00,constructor_standings_7334
22945,565,73,1.0,13,0,1976-05-30 00:00:00,constructor_standings_7335
22944,565,32,4.0,7,0,1976-05-30 00:00:00,constructor_standings_7336
22943,565,63,2.0,11,0,1976-05-30 00:00:00,constructor_standings_7337
22942,565,6,51.0,1,5,1976-05-30 00:00:00,constructor_standings_7338
22941,565,25,22.0,2,0,1976-05-30 00:00:00,constructor_standings_7339
22940,565,58,4.0,6,0,1976-05-30 00:00:00,constructor_standings_7340
22939,565,37,6.0,5,0,1976-05-30 00:00:00,constructor_standings_7341
22938,565,1,21.0,3,1,1976-05-30 00:00:00,constructor_standings_7342
22937,565,59,0.0,14,0,1976-05-30 00:00:00,constructor_standings_7343
22936,565,3,0.0,16,0,1976-05-30 00:00:00,constructor_standings_7344
22935,565,204,3.0,8,0,1976-05-30 00:00:00,constructor_standings_7345
22970,566,182,0.0,17,0,1976-06-13 00:00:00,constructor_standings_7346
22969,566,70,0.0,15,0,1976-06-13 00:00:00,constructor_standings_7347
22968,566,27,10.0,4,0,1976-06-13 00:00:00,constructor_standings_7348
22967,566,56,2.0,12,0,1976-06-13 00:00:00,constructor_standings_7349
22966,566,57,2.0,10,0,1976-06-13 00:00:00,constructor_standings_7350
22965,566,67,2.0,9,0,1976-06-13 00:00:00,constructor_standings_7351
22964,566,73,1.0,13,0,1976-06-13 00:00:00,constructor_standings_7352
22963,566,32,4.0,7,0,1976-06-13 00:00:00,constructor_standings_7353
22962,566,63,2.0,11,0,1976-06-13 00:00:00,constructor_standings_7354
22961,566,6,55.0,1,5,1976-06-13 00:00:00,constructor_standings_7355
22960,566,25,31.0,2,1,1976-06-13 00:00:00,constructor_standings_7356
22959,566,58,4.0,6,0,1976-06-13 00:00:00,constructor_standings_7357
22958,566,37,6.0,5,0,1976-06-13 00:00:00,constructor_standings_7358
22957,566,1,23.0,3,1,1976-06-13 00:00:00,constructor_standings_7359
22956,566,59,0.0,14,0,1976-06-13 00:00:00,constructor_standings_7360
22955,566,3,0.0,16,0,1976-06-13 00:00:00,constructor_standings_7361
22954,566,204,3.0,8,0,1976-06-13 00:00:00,constructor_standings_7362
22989,567,64,0.0,18,0,1976-07-04 00:00:00,constructor_standings_7363
22988,567,57,2.0,10,0,1976-07-04 00:00:00,constructor_standings_7364
22987,567,63,2.0,11,0,1976-07-04 00:00:00,constructor_standings_7365
22986,567,73,1.0,13,0,1976-07-04 00:00:00,constructor_standings_7366
22985,567,66,0.0,19,0,1976-07-04 00:00:00,constructor_standings_7367
22984,567,67,6.0,5,0,1976-07-04 00:00:00,constructor_standings_7368
22983,567,32,6.0,6,0,1976-07-04 00:00:00,constructor_standings_7369
22982,567,27,10.0,4,0,1976-07-04 00:00:00,constructor_standings_7370
22981,567,56,2.0,12,0,1976-07-04 00:00:00,constructor_standings_7371
22980,567,204,6.0,7,0,1976-07-04 00:00:00,constructor_standings_7372
22979,567,3,0.0,16,0,1976-07-04 00:00:00,constructor_standings_7373
22978,567,59,0.0,14,0,1976-07-04 00:00:00,constructor_standings_7374
22977,567,1,31.0,3,2,1976-07-04 00:00:00,constructor_standings_7375
22976,567,37,6.0,8,0,1976-07-04 00:00:00,constructor_standings_7376
22975,567,58,4.0,9,0,1976-07-04 00:00:00,constructor_standings_7377
22974,567,25,37.0,2,1,1976-07-04 00:00:00,constructor_standings_7378
22973,567,6,55.0,1,5,1976-07-04 00:00:00,constructor_standings_7379
23008,568,64,0.0,15,0,1976-07-18 00:00:00,constructor_standings_7380
23007,568,57,2.0,12,0,1976-07-18 00:00:00,constructor_standings_7381
23006,568,63,4.0,10,0,1976-07-18 00:00:00,constructor_standings_7382
23005,568,73,1.0,13,0,1976-07-18 00:00:00,constructor_standings_7383
23004,568,66,0.0,19,0,1976-07-18 00:00:00,constructor_standings_7384
23003,568,67,10.0,4,0,1976-07-18 00:00:00,constructor_standings_7385
23002,568,32,6.0,7,0,1976-07-18 00:00:00,constructor_standings_7386
23001,568,27,10.0,5,0,1976-07-18 00:00:00,constructor_standings_7387
23000,568,56,3.0,11,0,1976-07-18 00:00:00,constructor_standings_7388
22999,568,204,6.0,8,0,1976-07-18 00:00:00,constructor_standings_7389
22998,568,3,0.0,17,0,1976-07-18 00:00:00,constructor_standings_7390
22997,568,59,0.0,14,0,1976-07-18 00:00:00,constructor_standings_7391
22996,568,1,31.0,3,2,1976-07-18 00:00:00,constructor_standings_7392
22995,568,37,6.0,9,0,1976-07-18 00:00:00,constructor_standings_7393
22994,568,58,7.0,6,0,1976-07-18 00:00:00,constructor_standings_7394
22993,568,25,43.0,2,1,1976-07-18 00:00:00,constructor_standings_7395
22992,568,6,64.0,1,6,1976-07-18 00:00:00,constructor_standings_7396
23027,569,182,0.0,18,0,1976-08-01 00:00:00,constructor_standings_7397
23026,569,70,0.0,16,0,1976-08-01 00:00:00,constructor_standings_7398
23025,569,27,10.0,5,0,1976-08-01 00:00:00,constructor_standings_7399
23024,569,56,3.0,11,0,1976-08-01 00:00:00,constructor_standings_7400
23023,569,57,2.0,12,0,1976-08-01 00:00:00,constructor_standings_7401
23022,569,67,10.0,4,0,1976-08-01 00:00:00,constructor_standings_7402
23021,569,73,1.0,13,0,1976-08-01 00:00:00,constructor_standings_7403
23020,569,32,8.0,7,0,1976-08-01 00:00:00,constructor_standings_7404
23019,569,63,4.0,10,0,1976-08-01 00:00:00,constructor_standings_7405
23018,569,6,64.0,1,6,1976-08-01 00:00:00,constructor_standings_7406
23017,569,25,49.0,2,1,1976-08-01 00:00:00,constructor_standings_7407
23016,569,58,7.0,8,0,1976-08-01 00:00:00,constructor_standings_7408
23015,569,37,6.0,9,0,1976-08-01 00:00:00,constructor_standings_7409
23014,569,1,40.0,3,3,1976-08-01 00:00:00,constructor_standings_7410
